"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"CNKSR2"	0.115703670472886	1.85293283325619	0.133	0	1	"Ast"	"CNKSR2"	"Cerebellar Hemisphere"
"CNTNAP2"	0.115703670472886	2.17018243592936	0.133	0	1	"Ast"	"CNTNAP2"	"Cerebellar Hemisphere"
"COMMD10"	0.115703670472886	1.83439122195774	0.133	0	1	"Ast"	"COMMD10"	"Cerebellar Hemisphere"
"CPXM2"	0.115703670472886	2.16343013066981	0.133	0	1	"Ast"	"CPXM2"	"Cerebellar Hemisphere"
"CTC-559E9.4"	0.115703670472886	2.03943894879183	0.133	0	1	"Ast"	"CTC-559E9.4"	"Cerebellar Hemisphere"
"CTD-2315E11.1"	0.115703670472886	1.8324338010163	0.133	0	1	"Ast"	"CTD-2315E11.1"	"Cerebellar Hemisphere"
"DALRD3"	0.115703670472886	1.98306843472689	0.133	0	1	"Ast"	"DALRD3"	"Cerebellar Hemisphere"
"DAP3"	0.115703670472886	2.16307432750331	0.133	0	1	"Ast"	"DAP3"	"Cerebellar Hemisphere"
"DDX27"	0.115703670472886	2.13108780145004	0.133	0	1	"Ast"	"DDX27"	"Cerebellar Hemisphere"
"DDX31"	0.115703670472886	2.01518370473326	0.133	0	1	"Ast"	"DDX31"	"Cerebellar Hemisphere"
"DHX15"	0.115703670472886	1.61407994024508	0.133	0	1	"Ast"	"DHX15"	"Cerebellar Hemisphere"
"DLG5"	0.115703670472886	1.72240510756694	0.133	0	1	"Ast"	"DLG5"	"Cerebellar Hemisphere"
"DNAJC10"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"DNAJC10"	"Cerebellar Hemisphere"
"DOCK9"	0.115703670472886	1.86393320355424	0.133	0	1	"Ast"	"DOCK9"	"Cerebellar Hemisphere"
"DPP9"	0.115703670472886	2.09865649443392	0.133	0	1	"Ast"	"DPP9"	"Cerebellar Hemisphere"
"DTWD2"	0.115703670472886	2.2654008598273	0.133	0	1	"Ast"	"DTWD2"	"Cerebellar Hemisphere"
"DYRK1A"	0.115703670472886	2.04533956218723	0.133	0	1	"Ast"	"DYRK1A"	"Cerebellar Hemisphere"
"DZIP1"	0.115703670472886	2.0040902282109	0.133	0	1	"Ast"	"DZIP1"	"Cerebellar Hemisphere"
"EIF4B"	0.115703670472886	2.01518370473326	0.133	0	1	"Ast"	"EIF4B"	"Cerebellar Hemisphere"
"ENPP7P2"	0.115703670472886	1.77772884491684	0.133	0	1	"Ast"	"ENPP7P2"	"Cerebellar Hemisphere"
"ENTPD2"	0.115703670472886	2.39847421811862	0.133	0	1	"Ast"	"ENTPD2"	"Cerebellar Hemisphere"
"EP400NL"	0.115703670472886	1.64902966180096	0.133	0	1	"Ast"	"EP400NL"	"Cerebellar Hemisphere"
"EPS15"	0.115703670472886	1.64399367202995	0.133	0	1	"Ast"	"EPS15"	"Cerebellar Hemisphere"
"EZH1"	0.115703670472886	1.87971458818371	0.133	0	1	"Ast"	"EZH1"	"Cerebellar Hemisphere"
"F5"	0.115703670472886	2.65960397326592	0.133	0	1	"Ast"	"F5"	"Cerebellar Hemisphere"
"FAM184A"	0.115703670472886	1.88138247380917	0.133	0	1	"Ast"	"FAM184A"	"Cerebellar Hemisphere"
"FAM189A1"	0.115703670472886	1.92101759490024	0.133	0	1	"Ast"	"FAM189A1"	"Cerebellar Hemisphere"
"FAM35A"	0.115703670472886	1.72053289733941	0.133	0	1	"Ast"	"FAM35A"	"Cerebellar Hemisphere"
"FAP"	0.115703670472886	1.67983404537377	0.133	0	1	"Ast"	"FAP"	"Cerebellar Hemisphere"
"FARSB"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"FARSB"	"Cerebellar Hemisphere"
"FGGY"	0.115703670472886	1.63175505632552	0.133	0	1	"Ast"	"FGGY"	"Cerebellar Hemisphere"
"FOXRED1"	0.115703670472886	1.71081652287093	0.133	0	1	"Ast"	"FOXRED1"	"Cerebellar Hemisphere"
"GAB1"	0.115703670472886	1.70234582573255	0.133	0	1	"Ast"	"GAB1"	"Cerebellar Hemisphere"
"GALNT15"	0.115703670472886	1.8324338010163	0.133	0	1	"Ast"	"GALNT15"	"Cerebellar Hemisphere"
"GGCX"	0.115703670472886	1.96792324431588	0.133	0	1	"Ast"	"GGCX"	"Cerebellar Hemisphere"
"GNPTG"	0.115703670472886	2.82439980408769	0.133	0	1	"Ast"	"GNPTG"	"Cerebellar Hemisphere"
"GOT1"	0.115703670472886	2.27763558839316	0.133	0	1	"Ast"	"GOT1"	"Cerebellar Hemisphere"
"GPR89B"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"GPR89B"	"Cerebellar Hemisphere"
"GRIN2A"	0.115703670472886	1.7367823205016	0.133	0	1	"Ast"	"GRIN2A"	"Cerebellar Hemisphere"
"GRIP1"	0.115703670472886	1.94011274945167	0.133	0	1	"Ast"	"GRIP1"	"Cerebellar Hemisphere"
"H2AFY"	0.115703670472886	2.03869230663319	0.133	0	1	"Ast"	"H2AFY"	"Cerebellar Hemisphere"
"HACD3"	0.115703670472886	1.92942042015639	0.133	0	1	"Ast"	"HACD3"	"Cerebellar Hemisphere"
"HEPACAM"	0.115703670472886	2.09927176477132	0.133	0	1	"Ast"	"HEPACAM"	"Cerebellar Hemisphere"
"HIBADH"	0.115703670472886	1.83439122195774	0.133	0	1	"Ast"	"HIBADH"	"Cerebellar Hemisphere"
"HLTF"	0.115703670472886	1.82263826838975	0.133	0	1	"Ast"	"HLTF"	"Cerebellar Hemisphere"
"HNRNPH1"	0.115703670472886	1.99662696434306	0.133	0	1	"Ast"	"HNRNPH1"	"Cerebellar Hemisphere"
"HSPA1B"	0.115703670472886	2.56644027543989	0.133	0	1	"Ast"	"HSPA1B"	"Cerebellar Hemisphere"
"HSPA4"	0.115703670472886	1.57654633696222	0.133	0	1	"Ast"	"HSPA4"	"Cerebellar Hemisphere"
"HUWE1"	0.115703670472886	1.59637913302281	0.133	0	1	"Ast"	"HUWE1"	"Cerebellar Hemisphere"
"INTU"	0.115703670472886	1.88399257975352	0.133	0	1	"Ast"	"INTU"	"Cerebellar Hemisphere"
"ITGAV"	0.115703670472886	1.90998704326889	0.133	0	1	"Ast"	"ITGAV"	"Cerebellar Hemisphere"
"ITGBL1"	0.115703670472886	1.82996336107821	0.133	0	1	"Ast"	"ITGBL1"	"Cerebellar Hemisphere"
"ITIH5"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"ITIH5"	"Cerebellar Hemisphere"
"JAKMIP1"	0.115703670472886	1.72240510756694	0.133	0	1	"Ast"	"JAKMIP1"	"Cerebellar Hemisphere"
"JAM3"	0.115703670472886	2.30637453405159	0.133	0	1	"Ast"	"JAM3"	"Cerebellar Hemisphere"
"JUN"	0.115703670472886	2.39847421811862	0.133	0	1	"Ast"	"JUN"	"Cerebellar Hemisphere"
"KCTD2"	0.115703670472886	1.60892024129363	0.133	0	1	"Ast"	"KCTD2"	"Cerebellar Hemisphere"
"KIAA0430"	0.115703670472886	2.27934005402062	0.133	0	1	"Ast"	"KIAA0430"	"Cerebellar Hemisphere"
"KIF22"	0.115703670472886	2.13183064893216	0.133	0	1	"Ast"	"KIF22"	"Cerebellar Hemisphere"
"KLHL18"	0.115703670472886	2.05197268746567	0.133	0	1	"Ast"	"KLHL18"	"Cerebellar Hemisphere"
"KLHL3"	0.115703670472886	2.11836915438777	0.133	0	1	"Ast"	"KLHL3"	"Cerebellar Hemisphere"
"LAMA4"	0.115703670472886	1.87269428793596	0.133	0	1	"Ast"	"LAMA4"	"Cerebellar Hemisphere"
"LINC00535"	0.115703670472886	1.88138247380917	0.133	0	1	"Ast"	"LINC00535"	"Cerebellar Hemisphere"
"LINC00836"	0.115703670472886	2.0040902282109	0.133	0	1	"Ast"	"LINC00836"	"Cerebellar Hemisphere"
"LINC00844"	0.115703670472886	2.16307432750331	0.133	0	1	"Ast"	"LINC00844"	"Cerebellar Hemisphere"
"LINC01314"	0.115703670472886	1.96508789469943	0.133	0	1	"Ast"	"LINC01314"	"Cerebellar Hemisphere"
"LINC01550"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"LINC01550"	"Cerebellar Hemisphere"
"LMNTD1"	0.115703670472886	3.04146182150143	0.133	0	1	"Ast"	"LMNTD1"	"Cerebellar Hemisphere"
"LMO3"	0.115703670472886	2.03083740392259	0.133	0	1	"Ast"	"LMO3"	"Cerebellar Hemisphere"
"LRRC27"	0.115703670472886	2.46569328902483	0.133	0	1	"Ast"	"LRRC27"	"Cerebellar Hemisphere"
"LRSAM1"	0.115703670472886	2.12822875005615	0.133	0	1	"Ast"	"LRSAM1"	"Cerebellar Hemisphere"
"LRTOMT"	0.115703670472886	1.61407994024508	0.133	0	1	"Ast"	"LRTOMT"	"Cerebellar Hemisphere"
"MAGI2-AS3"	0.115703670472886	2.14761022593279	0.133	0	1	"Ast"	"MAGI2-AS3"	"Cerebellar Hemisphere"
"MAML1"	0.115703670472886	2.03083740392259	0.133	0	1	"Ast"	"MAML1"	"Cerebellar Hemisphere"
"MAP3K14"	0.115703670472886	1.94011274945167	0.133	0	1	"Ast"	"MAP3K14"	"Cerebellar Hemisphere"
"MAST4"	0.115703670472886	1.60892024129363	0.133	0	1	"Ast"	"MAST4"	"Cerebellar Hemisphere"
"MAU2"	0.115703670472886	1.94011274945167	0.133	0	1	"Ast"	"MAU2"	"Cerebellar Hemisphere"
"MCL1"	0.115703670472886	2.05453747300613	0.133	0	1	"Ast"	"MCL1"	"Cerebellar Hemisphere"
"MCTS1"	0.115703670472886	1.90146992756555	0.133	0	1	"Ast"	"MCTS1"	"Cerebellar Hemisphere"
"MCU"	0.115703670472886	1.85293283325619	0.133	0	1	"Ast"	"MCU"	"Cerebellar Hemisphere"
"MED13L"	0.115703670472886	2.21778028178892	0.133	0	1	"Ast"	"MED13L"	"Cerebellar Hemisphere"
"MFSD11"	0.115703670472886	1.9035807758012	0.133	0	1	"Ast"	"MFSD11"	"Cerebellar Hemisphere"
"MGLL"	0.115703670472886	1.61407994024508	0.133	0	1	"Ast"	"MGLL"	"Cerebellar Hemisphere"
"MNAT1"	0.115703670472886	1.84906170637369	0.133	0	1	"Ast"	"MNAT1"	"Cerebellar Hemisphere"
"MPP5"	0.115703670472886	2.08940811454785	0.133	0	1	"Ast"	"MPP5"	"Cerebellar Hemisphere"
"MPPED2"	0.115703670472886	2.32912305710842	0.133	0	1	"Ast"	"MPPED2"	"Cerebellar Hemisphere"
"MTUS1"	0.115703670472886	1.7367823205016	0.133	0	1	"Ast"	"MTUS1"	"Cerebellar Hemisphere"
"MYO5A"	0.115703670472886	1.7320440060626	0.133	0	1	"Ast"	"MYO5A"	"Cerebellar Hemisphere"
"NDST1"	0.115703670472886	1.67983404537377	0.133	0	1	"Ast"	"NDST1"	"Cerebellar Hemisphere"
"NDUFC1"	0.115703670472886	1.87971458818371	0.133	0	1	"Ast"	"NDUFC1"	"Cerebellar Hemisphere"
"NDUFS5"	0.115703670472886	2.00011347345255	0.133	0	1	"Ast"	"NDUFS5"	"Cerebellar Hemisphere"
"NEMF"	0.115703670472886	2.22656536241078	0.133	0	1	"Ast"	"NEMF"	"Cerebellar Hemisphere"
"NFX1"	0.115703670472886	1.67983404537377	0.133	0	1	"Ast"	"NFX1"	"Cerebellar Hemisphere"
"NIPBL"	0.115703670472886	2.40511570801912	0.133	0	1	"Ast"	"NIPBL"	"Cerebellar Hemisphere"
"NOP14"	0.115703670472886	1.90998704326889	0.133	0	1	"Ast"	"NOP14"	"Cerebellar Hemisphere"
"NPIPP1"	0.115703670472886	2.51771991469965	0.133	0	1	"Ast"	"NPIPP1"	"Cerebellar Hemisphere"
"PAIP2"	0.115703670472886	1.87294437237133	0.133	0	1	"Ast"	"PAIP2"	"Cerebellar Hemisphere"
"PAPSS1"	0.115703670472886	2.43504763374553	0.133	0	1	"Ast"	"PAPSS1"	"Cerebellar Hemisphere"
"PAX6"	0.115703670472886	2.07639429521131	0.133	0	1	"Ast"	"PAX6"	"Cerebellar Hemisphere"
"PCNT"	0.115703670472886	1.82996336107821	0.133	0	1	"Ast"	"PCNT"	"Cerebellar Hemisphere"
"PDE8A"	0.115703670472886	2.0040902282109	0.133	0	1	"Ast"	"PDE8A"	"Cerebellar Hemisphere"
"PDS5A"	0.115703670472886	1.82263826838975	0.133	0	1	"Ast"	"PDS5A"	"Cerebellar Hemisphere"
"PEX6"	0.115703670472886	1.87971458818371	0.133	0	1	"Ast"	"PEX6"	"Cerebellar Hemisphere"
"PGAP1"	0.115703670472886	1.85293283325619	0.133	0	1	"Ast"	"PGAP1"	"Cerebellar Hemisphere"
"PHLPP2"	0.115703670472886	1.92942042015639	0.133	0	1	"Ast"	"PHLPP2"	"Cerebellar Hemisphere"
"PHYKPL"	0.115703670472886	1.7367823205016	0.133	0	1	"Ast"	"PHYKPL"	"Cerebellar Hemisphere"
"PIAS1"	0.115703670472886	2.28061315212852	0.133	0	1	"Ast"	"PIAS1"	"Cerebellar Hemisphere"
"PKD1"	0.115703670472886	1.96792324431588	0.133	0	1	"Ast"	"PKD1"	"Cerebellar Hemisphere"
"PKIG"	0.115703670472886	2.01518370473326	0.133	0	1	"Ast"	"PKIG"	"Cerebellar Hemisphere"
"PLCXD3"	0.115703670472886	1.95122825148685	0.133	0	1	"Ast"	"PLCXD3"	"Cerebellar Hemisphere"
"PPARA"	0.115703670472886	1.98306843472689	0.133	0	1	"Ast"	"PPARA"	"Cerebellar Hemisphere"
"PPARD"	0.115703670472886	1.6925057669338	0.133	0	1	"Ast"	"PPARD"	"Cerebellar Hemisphere"
"PPM1H"	0.115703670472886	2.17666468592005	0.133	0	1	"Ast"	"PPM1H"	"Cerebellar Hemisphere"
"PRDX6"	0.115703670472886	1.60892024129363	0.133	0	1	"Ast"	"PRDX6"	"Cerebellar Hemisphere"
"PRKCSH"	0.115703670472886	1.96792324431588	0.133	0	1	"Ast"	"PRKCSH"	"Cerebellar Hemisphere"
"PRRX1"	0.115703670472886	2.2955172667528	0.133	0	1	"Ast"	"PRRX1"	"Cerebellar Hemisphere"
"PTMA"	0.115703670472886	1.66789696968185	0.133	0	1	"Ast"	"PTMA"	"Cerebellar Hemisphere"
"RBM5"	0.115703670472886	2.31911791661412	0.133	0	1	"Ast"	"RBM5"	"Cerebellar Hemisphere"
"RHBDD1"	0.115703670472886	1.66867904276528	0.133	0	1	"Ast"	"RHBDD1"	"Cerebellar Hemisphere"
"RND1"	0.115703670472886	2.03083740392259	0.133	0	1	"Ast"	"RND1"	"Cerebellar Hemisphere"
"RNF10"	0.115703670472886	2.32532441581486	0.133	0	1	"Ast"	"RNF10"	"Cerebellar Hemisphere"
"RNMT"	0.115703670472886	1.86932747372712	0.133	0	1	"Ast"	"RNMT"	"Cerebellar Hemisphere"
"RP11-263K19.4"	0.115703670472886	1.99267070098049	0.133	0	1	"Ast"	"RP11-263K19.4"	"Cerebellar Hemisphere"
"RP11-298J20.4"	0.115703670472886	1.61407994024508	0.133	0	1	"Ast"	"RP11-298J20.4"	"Cerebellar Hemisphere"
"RP11-3B12.2"	0.115703670472886	1.86932747372712	0.133	0	1	"Ast"	"RP11-3B12.2"	"Cerebellar Hemisphere"
"RP11-552F3.12"	0.115703670472886	1.66867904276528	0.133	0	1	"Ast"	"RP11-552F3.12"	"Cerebellar Hemisphere"
"RP11-553L6.5"	0.115703670472886	2.09118616125236	0.133	0	1	"Ast"	"RP11-553L6.5"	"Cerebellar Hemisphere"
"RP11-727A23.10"	0.115703670472886	2.11887509330535	0.133	0	1	"Ast"	"RP11-727A23.10"	"Cerebellar Hemisphere"
"RP11-83A24.2"	0.115703670472886	1.92101759490024	0.133	0	1	"Ast"	"RP11-83A24.2"	"Cerebellar Hemisphere"
"RP11-981G7.6"	0.115703670472886	2.05453747300613	0.133	0	1	"Ast"	"RP11-981G7.6"	"Cerebellar Hemisphere"
"RP5-858L17.1"	0.115703670472886	1.93574327176602	0.133	0	1	"Ast"	"RP5-858L17.1"	"Cerebellar Hemisphere"
"RUNX1T1"	0.115703670472886	2.27934005402062	0.133	0	1	"Ast"	"RUNX1T1"	"Cerebellar Hemisphere"
"SCAF8"	0.115703670472886	1.96508789469943	0.133	0	1	"Ast"	"SCAF8"	"Cerebellar Hemisphere"
"SEC11A"	0.115703670472886	1.83439122195774	0.133	0	1	"Ast"	"SEC11A"	"Cerebellar Hemisphere"
"SLC22A4"	0.115703670472886	1.88399257975352	0.133	0	1	"Ast"	"SLC22A4"	"Cerebellar Hemisphere"
"SLC30A9"	0.115703670472886	2.0040902282109	0.133	0	1	"Ast"	"SLC30A9"	"Cerebellar Hemisphere"
"SLC35G2"	0.115703670472886	1.66292652374846	0.133	0	1	"Ast"	"SLC35G2"	"Cerebellar Hemisphere"
"SLC38A10"	0.115703670472886	1.8324338010163	0.133	0	1	"Ast"	"SLC38A10"	"Cerebellar Hemisphere"
"SLC4A10"	0.115703670472886	1.57654633696222	0.133	0	1	"Ast"	"SLC4A10"	"Cerebellar Hemisphere"
"SLIT1"	0.115703670472886	2.32598203320517	0.133	0	1	"Ast"	"SLIT1"	"Cerebellar Hemisphere"
"SMAP1"	0.115703670472886	1.96792324431588	0.133	0	1	"Ast"	"SMAP1"	"Cerebellar Hemisphere"
"SMC1A"	0.115703670472886	1.72053289733941	0.133	0	1	"Ast"	"SMC1A"	"Cerebellar Hemisphere"
"SMPD4"	0.115703670472886	1.93574327176602	0.133	0	1	"Ast"	"SMPD4"	"Cerebellar Hemisphere"
"SNHG5"	0.115703670472886	2.05832788497206	0.133	0	1	"Ast"	"SNHG5"	"Cerebellar Hemisphere"
"SNRK"	0.115703670472886	1.98306843472689	0.133	0	1	"Ast"	"SNRK"	"Cerebellar Hemisphere"
"SNX8"	0.115703670472886	1.80223284214097	0.133	0	1	"Ast"	"SNX8"	"Cerebellar Hemisphere"
"SPARC"	0.115703670472886	2.63499223473347	0.133	0	1	"Ast"	"SPARC"	"Cerebellar Hemisphere"
"SPPL2A"	0.115703670472886	1.77772884491684	0.133	0	1	"Ast"	"SPPL2A"	"Cerebellar Hemisphere"
"SPRED2"	0.115703670472886	1.87294437237133	0.133	0	1	"Ast"	"SPRED2"	"Cerebellar Hemisphere"
"SPTBN1"	0.115703670472886	1.72717513305334	0.133	0	1	"Ast"	"SPTBN1"	"Cerebellar Hemisphere"
"SRPR"	0.115703670472886	1.87971458818371	0.133	0	1	"Ast"	"SRPR"	"Cerebellar Hemisphere"
"SYT9"	0.115703670472886	1.99687905460699	0.133	0	1	"Ast"	"SYT9"	"Cerebellar Hemisphere"
"TAOK1"	0.115703670472886	1.84906170637369	0.133	0	1	"Ast"	"TAOK1"	"Cerebellar Hemisphere"
"TBL1X"	0.115703670472886	2.23008004599436	0.133	0	1	"Ast"	"TBL1X"	"Cerebellar Hemisphere"
"TCTN1"	0.115703670472886	1.99687905460699	0.133	0	1	"Ast"	"TCTN1"	"Cerebellar Hemisphere"
"THOC1"	0.115703670472886	2.12640335857081	0.133	0	1	"Ast"	"THOC1"	"Cerebellar Hemisphere"
"TOX4"	0.115703670472886	1.77772884491684	0.133	0	1	"Ast"	"TOX4"	"Cerebellar Hemisphere"
"TP53BP1"	0.115703670472886	1.65860584278506	0.133	0	1	"Ast"	"TP53BP1"	"Cerebellar Hemisphere"
"TRIM24"	0.115703670472886	2.1142045020258	0.133	0	1	"Ast"	"TRIM24"	"Cerebellar Hemisphere"
"TRIP12"	0.115703670472886	1.7367823205016	0.133	0	1	"Ast"	"TRIP12"	"Cerebellar Hemisphere"
"TRPC1"	0.115703670472886	2.18316056167726	0.133	0	1	"Ast"	"TRPC1"	"Cerebellar Hemisphere"
"TSPAN5"	0.115703670472886	2.55664152967748	0.133	0	1	"Ast"	"TSPAN5"	"Cerebellar Hemisphere"
"TWSG1"	0.115703670472886	1.77772884491684	0.133	0	1	"Ast"	"TWSG1"	"Cerebellar Hemisphere"
"UBC"	0.115703670472886	1.72240510756694	0.133	0	1	"Ast"	"UBC"	"Cerebellar Hemisphere"
"UNC80"	0.115703670472886	2.52931168306111	0.133	0	1	"Ast"	"UNC80"	"Cerebellar Hemisphere"
"USMG5"	0.115703670472886	1.98306843472689	0.133	0	1	"Ast"	"USMG5"	"Cerebellar Hemisphere"
"USO1"	0.115703670472886	1.92101759490024	0.133	0	1	"Ast"	"USO1"	"Cerebellar Hemisphere"
"USP14"	0.115703670472886	2.43096838272391	0.133	0	1	"Ast"	"USP14"	"Cerebellar Hemisphere"
"VPS29"	0.115703670472886	1.80223284214097	0.133	0	1	"Ast"	"VPS29"	"Cerebellar Hemisphere"
"WASF1"	0.115703670472886	2.17543712640196	0.133	0	1	"Ast"	"WASF1"	"Cerebellar Hemisphere"
"WDR31"	0.115703670472886	1.87269428793596	0.133	0	1	"Ast"	"WDR31"	"Cerebellar Hemisphere"
"WDR66"	0.115703670472886	1.59637913302281	0.133	0	1	"Ast"	"WDR66"	"Cerebellar Hemisphere"
"XKR4"	0.115703670472886	1.82263826838975	0.133	0	1	"Ast"	"XKR4"	"Cerebellar Hemisphere"
"XPA"	0.115703670472886	2.25595801188305	0.133	0	1	"Ast"	"XPA"	"Cerebellar Hemisphere"
"ZBTB44"	0.115703670472886	1.99687905460699	0.133	0	1	"Ast"	"ZBTB44"	"Cerebellar Hemisphere"
"ZCCHC11"	0.115703670472886	2.17096019546339	0.133	0	1	"Ast"	"ZCCHC11"	"Cerebellar Hemisphere"
"ZFP14"	0.115703670472886	1.64399367202995	0.133	0	1	"Ast"	"ZFP14"	"Cerebellar Hemisphere"
"ZFP36L1"	0.115703670472886	1.8595952247785	0.133	0	1	"Ast"	"ZFP36L1"	"Cerebellar Hemisphere"
"ZMIZ1-AS1"	0.115703670472886	1.99687905460699	0.133	0	1	"Ast"	"ZMIZ1-AS1"	"Cerebellar Hemisphere"
"ZNF766"	0.115703670472886	2.05453747300613	0.133	0	1	"Ast"	"ZNF766"	"Cerebellar Hemisphere"
"ZNF81"	0.115703670472886	1.72240510756694	0.133	0	1	"Ast"	"ZNF81"	"Cerebellar Hemisphere"
"ZNF92"	0.115703670472886	1.65860584278506	0.133	0	1	"Ast"	"ZNF92"	"Cerebellar Hemisphere"
"ZSWIM5"	0.115703670472886	1.94840540670451	0.133	0	1	"Ast"	"ZSWIM5"	"Cerebellar Hemisphere"
"RP11-444D3.1"	0.116304236716095	0.926469853287037	0.333	0.105	1	"Ast"	"RP11-444D3.1"	"Cerebellar Hemisphere"
"DYNC1H1"	0.11743773620125	-1.53243907893794	0.067	0.263	1	"Ast"	"DYNC1H1"	"Cerebellar Hemisphere"
"ADAMTS17"	0.120999914451419	-2.94267737268024	0	0.158	1	"Ast"	"ADAMTS17"	"Cerebellar Hemisphere"
"ADRBK2"	0.120999914451419	-1.8734970123075	0	0.158	1	"Ast"	"ADRBK2"	"Cerebellar Hemisphere"
"ANAPC16"	0.120999914451419	-2.0285922869273	0	0.158	1	"Ast"	"ANAPC16"	"Cerebellar Hemisphere"
"ANKRD52"	0.120999914451419	-2.31330353962159	0	0.158	1	"Ast"	"ANKRD52"	"Cerebellar Hemisphere"
"AVL9"	0.120999914451419	-2.37802028130514	0	0.158	1	"Ast"	"AVL9"	"Cerebellar Hemisphere"
"BBOX1"	0.120999914451419	-1.84430192537916	0	0.158	1	"Ast"	"BBOX1"	"Cerebellar Hemisphere"
"BHLHE41"	0.120999914451419	-1.54295903539201	0	0.158	1	"Ast"	"BHLHE41"	"Cerebellar Hemisphere"
"BMPR2"	0.120999914451419	-1.90753212444816	0	0.158	1	"Ast"	"BMPR2"	"Cerebellar Hemisphere"
"C19orf25"	0.120999914451419	-2.02905145308688	0	0.158	1	"Ast"	"C19orf25"	"Cerebellar Hemisphere"
"CDR2"	0.120999914451419	-2.22847732878723	0	0.158	1	"Ast"	"CDR2"	"Cerebellar Hemisphere"
"CELF4"	0.120999914451419	-1.88317442167144	0	0.158	1	"Ast"	"CELF4"	"Cerebellar Hemisphere"
"CEP97"	0.120999914451419	-2.09486491271091	0	0.158	1	"Ast"	"CEP97"	"Cerebellar Hemisphere"
"CLIP1"	0.120999914451419	-2.35240015734289	0	0.158	1	"Ast"	"CLIP1"	"Cerebellar Hemisphere"
"COBL"	0.120999914451419	-1.81188329900113	0	0.158	1	"Ast"	"COBL"	"Cerebellar Hemisphere"
"CTPS2"	0.120999914451419	-2.12307443144968	0	0.158	1	"Ast"	"CTPS2"	"Cerebellar Hemisphere"
"CWC27"	0.120999914451419	-2.38373467038618	0	0.158	1	"Ast"	"CWC27"	"Cerebellar Hemisphere"
"CYP46A1"	0.120999914451419	-1.82690835536829	0	0.158	1	"Ast"	"CYP46A1"	"Cerebellar Hemisphere"
"DCAF5"	0.120999914451419	-2.20120221676114	0	0.158	1	"Ast"	"DCAF5"	"Cerebellar Hemisphere"
"DEK"	0.120999914451419	-1.82405287591515	0	0.158	1	"Ast"	"DEK"	"Cerebellar Hemisphere"
"DENND1A"	0.120999914451419	-1.93610127832639	0	0.158	1	"Ast"	"DENND1A"	"Cerebellar Hemisphere"
"DHRS7B"	0.120999914451419	-2.13912051163327	0	0.158	1	"Ast"	"DHRS7B"	"Cerebellar Hemisphere"
"DNAJC1"	0.120999914451419	-2.94816428955002	0	0.158	1	"Ast"	"DNAJC1"	"Cerebellar Hemisphere"
"EBF1"	0.120999914451419	-1.9595886872778	0	0.158	1	"Ast"	"EBF1"	"Cerebellar Hemisphere"
"EMC3"	0.120999914451419	-1.97829623971721	0	0.158	1	"Ast"	"EMC3"	"Cerebellar Hemisphere"
"EXT2"	0.120999914451419	-2.21925547372831	0	0.158	1	"Ast"	"EXT2"	"Cerebellar Hemisphere"
"FAM227A"	0.120999914451419	-1.91582068338015	0	0.158	1	"Ast"	"FAM227A"	"Cerebellar Hemisphere"
"FAM69C"	0.120999914451419	-2.06977116999708	0	0.158	1	"Ast"	"FAM69C"	"Cerebellar Hemisphere"
"FARS2"	0.120999914451419	-2.39154605002773	0	0.158	1	"Ast"	"FARS2"	"Cerebellar Hemisphere"
"FRMD6"	0.120999914451419	-2.21914979354527	0	0.158	1	"Ast"	"FRMD6"	"Cerebellar Hemisphere"
"GNB1"	0.120999914451419	-2.37252050388873	0	0.158	1	"Ast"	"GNB1"	"Cerebellar Hemisphere"
"GON4L"	0.120999914451419	-1.64815552876578	0	0.158	1	"Ast"	"GON4L"	"Cerebellar Hemisphere"
"HNRNPK"	0.120999914451419	-2.3676375368476	0	0.158	1	"Ast"	"HNRNPK"	"Cerebellar Hemisphere"
"IFT122"	0.120999914451419	-2.76584179583451	0	0.158	1	"Ast"	"IFT122"	"Cerebellar Hemisphere"
"INADL"	0.120999914451419	-2.47004892649012	0	0.158	1	"Ast"	"INADL"	"Cerebellar Hemisphere"
"IRAK1BP1"	0.120999914451419	-1.68805746992685	0	0.158	1	"Ast"	"IRAK1BP1"	"Cerebellar Hemisphere"
"ITCH"	0.120999914451419	-2.22852122006797	0	0.158	1	"Ast"	"ITCH"	"Cerebellar Hemisphere"
"ITFG2"	0.120999914451419	-1.88317442167144	0	0.158	1	"Ast"	"ITFG2"	"Cerebellar Hemisphere"
"ITGB4"	0.120999914451419	-2.01121146812662	0	0.158	1	"Ast"	"ITGB4"	"Cerebellar Hemisphere"
"KDM4B"	0.120999914451419	-1.7933732753234	0	0.158	1	"Ast"	"KDM4B"	"Cerebellar Hemisphere"
"KIAA1107"	0.120999914451419	-1.70258376524037	0	0.158	1	"Ast"	"KIAA1107"	"Cerebellar Hemisphere"
"KIFAP3"	0.120999914451419	-2.22583563187583	0	0.158	1	"Ast"	"KIFAP3"	"Cerebellar Hemisphere"
